language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,taxonID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,nomenclaturalCode,locationID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks,isMarine,isFreshwater,isTerrestrial
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:efa6a6192af8fd2b5b8d4a1ea1b5f0e0,"Testudo graeca (Linnaeus, 1758)",Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,casual,pet,1935/2017,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:efa6a6192af8fd2b5b8d4a1ea1b5f0e0,"Testudo graeca (Linnaeus, 1758)",Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2010/2020,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak | Vogelbescherming Vlaanderen",,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:efa6a6192af8fd2b5b8d4a1ea1b5f0e0,"Testudo graeca (Linnaeus, 1758)",Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,casual,pet,2019/2020,Natagora,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f071e3c4f985f734e14d7e4b72e971b9,"Pseudemys rubriventris (LeConte, 1830)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2015/2015,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f3d0959a8575a4a52c8a211e5cc47340,"Pelophylax ridibundus (Pallas, 1771)",Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,established,otherTransport,2006/2024,"Holsbeek, G., Mergeay, J., Volckaert, F.A.M. et al. Genetic detection of multiple exotic water frog species in Belgium illustrates the need for monitoring and immediate action. Biol Invasions 12, 1459–1463 (2010). https://doi.org/10.1007/s10530-009-9570-9 | Hyla werkgroep",Putatively introduced by Bulgarian trucker in Wetteren Belgium in 1975,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f3d0959a8575a4a52c8a211e5cc47340,"Pelophylax ridibundus (Pallas, 1771)",Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,established,pet,2006/2024,"Holsbeek, G., Mergeay, J., Volckaert, F.A.M. et al. Genetic detection of multiple exotic water frog species in Belgium illustrates the need for monitoring and immediate action. Biol Invasions 12, 1459–1463 (2010). https://doi.org/10.1007/s10530-009-9570-9 | Hyla werkgroep",Putatively introduced by Bulgarian trucker in Wetteren Belgium in 1975,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f3d0959a8575a4a52c8a211e5cc47340,"Pelophylax ridibundus (Pallas, 1771)",Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,widespreadInvasive,otherTransport,1975/2024,"Holsbeek, G., Mergeay, J., Volckaert, F.A.M. et al. Genetic detection of multiple exotic water frog species in Belgium illustrates the need for monitoring and immediate action. Biol Invasions 12, 1459–1463 (2010). https://doi.org/10.1007/s10530-009-9570-9 | Hyla werkgroep | GBIF-waarnemingen",Putatively introduced by Bulgarian trucker in Wetteren Belgium in 1975,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f3d0959a8575a4a52c8a211e5cc47340,"Pelophylax ridibundus (Pallas, 1771)",Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,widespreadInvasive,pet,1975/2024,"Holsbeek, G., Mergeay, J., Volckaert, F.A.M. et al. Genetic detection of multiple exotic water frog species in Belgium illustrates the need for monitoring and immediate action. Biol Invasions 12, 1459–1463 (2010). https://doi.org/10.1007/s10530-009-9570-9 | Hyla werkgroep | GBIF-waarnemingen",Putatively introduced by Bulgarian trucker in Wetteren Belgium in 1975,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f3d0959a8575a4a52c8a211e5cc47340,"Pelophylax ridibundus (Pallas, 1771)",Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,widespreadInvasive,otherTransport,1992/2024,Natagora,,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f3d0959a8575a4a52c8a211e5cc47340,"Pelophylax ridibundus (Pallas, 1771)",Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,widespreadInvasive,pet,1992/2024,Natagora,,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f43bb2ef0ffab0a3694bd861aadfa309,"Chamaeleo calyptratus (Duméril & Bibron, 1851)",Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Chamaeleo,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2014/2023,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f449e769066c3570ca3f117256bb4198,"Agama agama (Linnaeus, 1758)",Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2015/2020,SOS reptiel | Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f4561399bd74e378c067a6b25a55eaf7,"Anolis sagrei (Duméril and Bibron, 1837)",Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2018/2018,Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f981ab8c911519c13b45eb115246e546,"Chrysemys picta bellii (Gray, 1831)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Chrysemys,subspecies,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,casual,pet,2018/2018,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f981ab8c911519c13b45eb115246e546,"Chrysemys picta bellii (Gray, 1831)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Chrysemys,subspecies,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2012/2012,"Vanreusel W, Swinnen K, Gielen K, Vercayie D, Driessens G, Veraghtert W, Desmet P, Herremans M (2021). Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium. Version 1.25. Natuurpunt. Occurrence dataset https://doi.org/10.15468/k2aiak",,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:f9b512426db4c11d2a70ba8845c078ac,"Varanus niloticus (Linnaeus, 1766)",Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2011/2018,Vogelbescherming Vlaanderen,,FALSE,TRUE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/pnxu4c,INBO,Checklist of alien herpetofauna of Belgium,alien-herpetofauna-belgium:taxon:fe3943e51c122fc7f07fc844afaa42a8,"Python (Daudin, 1803)",Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2016/2016,Vogelbescherming Vlaanderen,,FALSE,FALSE,TRUE
