Lijst,PublicatieJaar,LaatsteVersie,NaamWet,NaamNed,taxongroep,NaamWet_interpretatie,Auteur,NaamNed_interpretatie,KenmerkwaardeCode,Kenmerkwaarde,dwc_language,dwc_license,dwc_rightsHolder,dwc_accessRights,dwc_institutionCode,dwc_datasetName,dwc_ownerInstitutionCode,dwc_taxonRank,dwc_continent,dwc_country,dwc_stateProvince,dwc_countryCode
Subsidiebesluit,2017,1,Carterocephalus palaemon,Bont dikkopje,Dagvlinders,Carterocephalus palaemon,NULL,Bont dikkopje,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Cetonia aurata,Gouden tor,Saproxyle kevers,Cetonia aurata,NULL,Gouden tor,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Eliomys quercinus,Eikelmuis,Zoogdieren,Eliomys quercinus,NULL,Eikelmuis,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Eliomys quercinus,Eikelmuis,Zoogdieren,Eliomys quercinus,NULL,Eikelmuis,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Eliomys quercinus,Eikelmuis,Zoogdieren,Eliomys quercinus,NULL,Eikelmuis,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Eliomys quercinus,Eikelmuis,Zoogdieren,Eliomys quercinus,NULL,Eikelmuis,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Eliomys quercinus,Eikelmuis,Zoogdieren,Eliomys quercinus,NULL,Eikelmuis,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Euplagia quadripunctaria,Spaanse vlag,Nachtvlinders,Euplagia quadripunctaria,NULL,Spaanse vlag,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Euplagia quadripunctaria,Spaanse vlag,Nachtvlinders,Euplagia quadripunctaria,NULL,Spaanse vlag,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Euplagia quadripunctaria,Spaanse vlag,Nachtvlinders,Euplagia quadripunctaria,NULL,Spaanse vlag,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Euplagia quadripunctaria,Spaanse vlag,Nachtvlinders,Euplagia quadripunctaria,NULL,Spaanse vlag,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Euplagia quadripunctaria,Spaanse vlag,Nachtvlinders,Euplagia quadripunctaria,NULL,Spaanse vlag,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Favonius quercus,Eikenpage,Dagvlinders,Favonius quercus,NULL,Eikenpage,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Favonius quercus,Eikenpage,Dagvlinders,Favonius quercus,NULL,Eikenpage,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Favonius quercus,Eikenpage,Dagvlinders,Favonius quercus,NULL,Eikenpage,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Favonius quercus,Eikenpage,Dagvlinders,Favonius quercus,NULL,Eikenpage,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Favonius quercus,Eikenpage,Dagvlinders,Favonius quercus,NULL,Eikenpage,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Ficedula hypoleuca,Bonte vliegenvanger,Vogels,Ficedula hypoleuca,NULL,Bonte vliegenvanger,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Ficedula hypoleuca,Bonte vliegenvanger,Vogels,Ficedula hypoleuca,NULL,Bonte vliegenvanger,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Ficedula hypoleuca,Bonte vliegenvanger,Vogels,Ficedula hypoleuca,NULL,Bonte vliegenvanger,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Ficedula hypoleuca,Bonte vliegenvanger,Vogels,Ficedula hypoleuca,NULL,Bonte vliegenvanger,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Ficedula hypoleuca,Bonte vliegenvanger,Vogels,Ficedula hypoleuca,NULL,Bonte vliegenvanger,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Limenitis camilla,Kleine ijsvogelvlinder,Dagvlinders,Limenitis camilla,NULL,Kleine ijsvogelvlinder,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Limenitis camilla,Kleine ijsvogelvlinder,Dagvlinders,Limenitis camilla,NULL,Kleine ijsvogelvlinder,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Limenitis camilla,Kleine ijsvogelvlinder,Dagvlinders,Limenitis camilla,NULL,Kleine ijsvogelvlinder,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Limenitis camilla,Kleine ijsvogelvlinder,Dagvlinders,Limenitis camilla,NULL,Kleine ijsvogelvlinder,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Limenitis camilla,Kleine ijsvogelvlinder,Dagvlinders,Limenitis camilla,NULL,Kleine ijsvogelvlinder,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Lucanus cervus,Vliegend hert,Saproxyle kevers,Lucanus cervus,NULL,Vliegend hert,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Lucanus cervus,Vliegend hert,Saproxyle kevers,Lucanus cervus,NULL,Vliegend hert,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Lucanus cervus,Vliegend hert,Saproxyle kevers,Lucanus cervus,NULL,Vliegend hert,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Lucanus cervus,Vliegend hert,Saproxyle kevers,Lucanus cervus,NULL,Vliegend hert,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Lucanus cervus,Vliegend hert,Saproxyle kevers,Lucanus cervus,NULL,Vliegend hert,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Muscardinus avellanarius,Hazelmuis,Zoogdieren,Muscardinus avellanarius,NULL,Hazelmuis,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Muscardinus avellanarius,Hazelmuis,Zoogdieren,Muscardinus avellanarius,NULL,Hazelmuis,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Muscardinus avellanarius,Hazelmuis,Zoogdieren,Muscardinus avellanarius,NULL,Hazelmuis,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Muscardinus avellanarius,Hazelmuis,Zoogdieren,Muscardinus avellanarius,NULL,Hazelmuis,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Muscardinus avellanarius,Hazelmuis,Zoogdieren,Muscardinus avellanarius,NULL,Hazelmuis,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Phoenicurus phoenicurus,Gekraagde roodstaart,Vogels,Phoenicurus phoenicurus,NULL,Gekraagde roodstaart,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Phoenicurus phoenicurus,Gekraagde roodstaart,Vogels,Phoenicurus phoenicurus,NULL,Gekraagde roodstaart,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Phoenicurus phoenicurus,Gekraagde roodstaart,Vogels,Phoenicurus phoenicurus,NULL,Gekraagde roodstaart,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Phoenicurus phoenicurus,Gekraagde roodstaart,Vogels,Phoenicurus phoenicurus,NULL,Gekraagde roodstaart,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Phoenicurus phoenicurus,Gekraagde roodstaart,Vogels,Phoenicurus phoenicurus,NULL,Gekraagde roodstaart,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Pyrrhula pyrrhula,Goudvink,Vogels,Pyrrhula pyrrhula,NULL,Goudvink,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Pyrrhula pyrrhula,Goudvink,Vogels,Pyrrhula pyrrhula,NULL,Goudvink,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Pyrrhula pyrrhula,Goudvink,Vogels,Pyrrhula pyrrhula,NULL,Goudvink,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Pyrrhula pyrrhula,Goudvink,Vogels,Pyrrhula pyrrhula,NULL,Goudvink,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Pyrrhula pyrrhula,Goudvink,Vogels,Pyrrhula pyrrhula,NULL,Goudvink,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Satyrium ilicis,Bruine eikenpage,Dagvlinders,Satyrium ilicis,NULL,Bruine eikenpage,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Satyrium ilicis,Bruine eikenpage,Dagvlinders,Satyrium ilicis,NULL,Bruine eikenpage,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Satyrium ilicis,Bruine eikenpage,Dagvlinders,Satyrium ilicis,NULL,Bruine eikenpage,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Satyrium ilicis,Bruine eikenpage,Dagvlinders,Satyrium ilicis,NULL,Bruine eikenpage,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Satyrium ilicis,Bruine eikenpage,Dagvlinders,Satyrium ilicis,NULL,Bruine eikenpage,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Accipiter gentilis,Havik,Vogels,Accipiter gentilis,NULL,Havik,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Coccothraustes coccothraustes,Appelvink,Vogels,Coccothraustes coccothraustes,NULL,Appelvink,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Cordulegaster boltonii,Gewone bronlibel,Libellen,Cordulegaster boltonii,NULL,Gewone bronlibel,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Dendrocopos medius,Middelste bonte specht,Vogels,Dendrocoptes medius,NULL,Middelste bonte specht,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Dryocopus martius,Zwarte specht,Vogels,Dryocopus martius,NULL,Zwarte specht,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Luscinia megarhynchos,Nachtegaal,Vogels,Luscinia megarhynchos,NULL,Nachtegaal,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Meles meles,Das,Zoogdieren,Meles meles,NULL,Das,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Oriolus oriolus,Wielewaal,Vogels,Oriolus oriolus,NULL,Wielewaal,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Parus montanus,Matkop,Vogels,Poecile montanus,NULL,Matkop,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Parus palustris,Glanskop,Vogels,Parus palustris,NULL,Glanskop,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Pernis apivorus,Wespendief,Vogels,Pernis apivorus,NULL,Wespendief,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Phylloscopus sibilatrix,Fluiter,Vogels,Phylloscopus sibilatrix,NULL,Fluiter,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Salamandra salamandra,Vuursalamander,Amfibieën,Salamandra salamandra,NULL,Vuursalamander,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Scolopax rusticola,Houtsnip,Vogels,Scolopax rusticola,NULL,Houtsnip,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Sitta europaea,Boomklever,Vogels,Sitta europaea,NULL,Boomklever,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Strix aluco,Bosuil,Vogels,Strix aluco,NULL,Bosuil,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
