taxonID,vernacularName,references,license,datasetID,scientificName,order,phylum,kingdom,genus,class,family,occurrenceRemarks,eventDate,source,locality,countryCode,locationID,threatStatus,establishmentMeans,status
INBO_RL_PLA_2006_VAL_423,Bosaardbei,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Fragaria vesca L.,Rosales,Tracheophyta,Plantae,Fragaria,Magnoliopsida,Rosaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_424,Sporkehout,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Frangula alnus Mill.,Rosales,Tracheophyta,Plantae,Frangula,Magnoliopsida,Rhamnaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_425,Es,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Fraxinus excelsior L.,Lamiales,Tracheophyta,Plantae,Fraxinus,Magnoliopsida,Oleaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_426,Kievitsbloem,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Fritillaria meleagris L.,Liliales,Tracheophyta,Plantae,Fritillaria,Liliopsida,Liliaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native,Verdwenen uit Vlaanderen en het Brussels Gewest
INBO_RL_PLA_2006_VAL_427,Rankende duivenkervel,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Fumaria capreolata L.,Ranunculales,Tracheophyta,Plantae,Fumaria,Magnoliopsida,Papaveraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_428,Dichtbloemige duivenkervel,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Fumaria densiflora DC.,Ranunculales,Tracheophyta,Plantae,Fumaria,Magnoliopsida,Papaveraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_429,Gewone duivenkervel,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Fumaria officinalis L.,Ranunculales,Tracheophyta,Plantae,Fumaria,Magnoliopsida,Papaveraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_43,Hondskruid,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Anacamptis pyramidalis (L.) Rich.,Asparagales,Tracheophyta,Plantae,Anacamptis,Liliopsida,Orchidaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_430,Kleine duivenkervel,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Fumaria parviflora Lam.,Ranunculales,Tracheophyta,Plantae,Fumaria,Magnoliopsida,Papaveraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native,Verdwenen uit Vlaanderen en het Brussels Gewest
INBO_RL_PLA_2006_VAL_431,Roze duivenkervel,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Fumaria vaillantii Loisel.,Ranunculales,Tracheophyta,Plantae,Fumaria,Magnoliopsida,Papaveraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_432,Bosgeelster,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gagea lutea (L.) Ker Gawl.,Liliales,Tracheophyta,Plantae,Gagea,Liliopsida,Liliaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_433,Weidegeelster,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gagea pratensis (Pers.) Dumort.,Liliales,Tracheophyta,Plantae,Gagea,Liliopsida,Liliaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_434,Schedegeelster,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gagea spathacea (Hayne) Salisb.,Liliales,Tracheophyta,Plantae,Gagea,Liliopsida,Liliaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_PLA_2006_VAL_435,Akkergeelster,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gagea villosa (M.Bieb.) Sweet,Liliales,Tracheophyta,Plantae,Gagea,Liliopsida,Liliaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_436,Smalle raai,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galeopsis angustifolia Ehrh. ex Hoffm.,Lamiales,Tracheophyta,Plantae,Galeopsis,Magnoliopsida,Lamiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_437,Gespleten hennepnetel,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galeopsis bifida Boenn.,Lamiales,Tracheophyta,Plantae,Galeopsis,Magnoliopsida,Lamiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_438,Bleekgele hennepnetel,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galeopsis segetum Neck.,Lamiales,Tracheophyta,Plantae,Galeopsis,Magnoliopsida,Lamiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_PLA_2006_VAL_439,Dauwnetel,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galeopsis speciosa Mill.,Lamiales,Tracheophyta,Plantae,Galeopsis,Magnoliopsida,Lamiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_44,Rood en blauw guichelheil,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Anagallis arvensis L.,Ericales,Tracheophyta,Plantae,Lysimachia,Magnoliopsida,Primulaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_440,Gewone hennepnetel,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galeopsis tetrahit L.,Lamiales,Tracheophyta,Plantae,Galeopsis,Magnoliopsida,Lamiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_441,Kleefkruid,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium aparine L.,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_442,Glad walstro,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium mollugo L.,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_443,Lievevrouwebedstro,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium odoratum (L.) Scop.,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_444,Moeraswalstro,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium palustre L.,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_445,Kalkwalstro,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium pumilum Murray,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_446,Liggend walstro,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium saxatile L.,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_447,Akkerwalstro,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium spurium L.,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native,Verdwenen uit Vlaanderen en het Brussels Gewest
INBO_RL_PLA_2006_VAL_448,Driehoornig walstro,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium tricornutum Dandy,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_449,Ruw walstro,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium uliginosum L.,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_45,Teer guichelheil,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Anagallis tenella (L.) L.,Ericales,Tracheophyta,Plantae,Lysimachia,Magnoliopsida,Primulaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_450,Geel walstro,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Galium verum L.,Gentianales,Tracheophyta,Plantae,Galium,Magnoliopsida,Rubiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_451,Stekelbrem,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Genista anglica L.,Fabales,Tracheophyta,Plantae,Genista,Magnoliopsida,Fabaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_452,Kruipbrem,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Genista pilosa L.,Fabales,Tracheophyta,Plantae,Genista,Magnoliopsida,Fabaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_PLA_2006_VAL_453,Verfbrem,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Genista tinctoria L.,Fabales,Tracheophyta,Plantae,Genista,Magnoliopsida,Fabaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_454,Klokjesgentiaan,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gentiana pneumonanthe L.,Gentianales,Tracheophyta,Plantae,Gentiana,Magnoliopsida,Gentianaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native,Vulnerable (VU)
INBO_RL_PLA_2006_VAL_455,Veldgentiaan,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gentianella campestris (L.) B̦rner,Gentianales,Tracheophyta,Plantae,Gentianella,Magnoliopsida,Gentianaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native,Verdwenen uit Vlaanderen en het Brussels Gewest
INBO_RL_PLA_2006_VAL_456,Duitse gentiaan,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gentianella germanica (Willd.) B̦rner,Gentianales,Tracheophyta,Plantae,Gentianella,Magnoliopsida,Gentianaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native,Verdwenen uit Vlaanderen en het Brussels Gewest
INBO_RL_PLA_2006_VAL_457,Duingentiaan,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gentianella uliginosa (Willd.) B̦rner,Gentianales,Tracheophyta,Plantae,Gentianella,Magnoliopsida,Gentianaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_458,Fijne ooievaarsbek,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Geranium columbinum L.,Geraniales,Tracheophyta,Plantae,Geranium,Magnoliopsida,Geraniaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_459,Slipbladige ooievaarsbek,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Geranium dissectum L.,Geraniales,Tracheophyta,Plantae,Geranium,Magnoliopsida,Geraniaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_46,Kromhals,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Anchusa arvensis (L.) M.Bieb.,Boraginales,Tracheophyta,Plantae,Lycopsis,Magnoliopsida,Boraginaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_460,Zachte ooievaarsbek,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Geranium molle L.,Geraniales,Tracheophyta,Plantae,Geranium,Magnoliopsida,Geraniaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_461,Moerasooievaarsbek,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Geranium palustre L.,Geraniales,Tracheophyta,Plantae,Geranium,Magnoliopsida,Geraniaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_PLA_2006_VAL_462,Kleine ooievaarsbek,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Geranium pusillum L.,Geraniales,Tracheophyta,Plantae,Geranium,Magnoliopsida,Geraniaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_463,Robertskruid,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Geranium robertianum L.,Geraniales,Tracheophyta,Plantae,Geranium,Magnoliopsida,Geraniaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_464,Knikkend nagelkruid,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Geum rivale L.,Rosales,Tracheophyta,Plantae,Geum,Magnoliopsida,Rosaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native,Verdwenen uit Vlaanderen en het Brussels Gewest
INBO_RL_PLA_2006_VAL_465,Geel nagelkruid,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Geum urbanum L.,Rosales,Tracheophyta,Plantae,Geum,Magnoliopsida,Rosaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_466,Gele hoornpapaver,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Glaucium flavum Crantz,Ranunculales,Tracheophyta,Plantae,Glaucium,Magnoliopsida,Papaveraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_467,Melkkruid,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Glaux maritima L.,Ericales,Tracheophyta,Plantae,Lysimachia,Magnoliopsida,Primulaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_468,Gele ganzenbloem,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Glebionis segetum (L.) Fourr.,Asterales,Tracheophyta,Plantae,Glebionis,Magnoliopsida,Asteraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_469,Hondsdraf,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Glechoma hederacea L.,Lamiales,Tracheophyta,Plantae,Glechoma,Magnoliopsida,Lamiaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_47,Lavendelhei,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Andromeda polifolia L.,Ericales,Tracheophyta,Plantae,Andromeda,Magnoliopsida,Ericaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Endangered (EN),native,Endangered (EN)
INBO_RL_PLA_2006_VAL_470,Getand vlotgras,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Glyceria declinata Br̩b.,Poales,Tracheophyta,Plantae,Glyceria,Liliopsida,Poaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_471,Mannagras,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Glyceria fluitans (L.) R.Br.,Poales,Tracheophyta,Plantae,Glyceria,Liliopsida,Poaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_472,Liesgras,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Glyceria maxima (Hartm.) Holmb.,Poales,Tracheophyta,Plantae,Glyceria,Liliopsida,Poaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_473,Stomp vlotgras,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Glyceria notata Chevall.,Poales,Tracheophyta,Plantae,Glyceria,Liliopsida,Poaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_474,Bleekgele droogbloem,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gnaphalium luteoalbum L.,Asterales,Tracheophyta,Plantae,Helichrysum,Magnoliopsida,Asteraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_475,Bosdroogbloem,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gnaphalium sylvaticum L.,Asterales,Tracheophyta,Plantae,Omalotheca,Magnoliopsida,Asteraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_476,Moerasdroogbloem,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gnaphalium uliginosum L.,Asterales,Tracheophyta,Plantae,Gnaphalium,Magnoliopsida,Asteraceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_477,Genadekruid,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gratiola officinalis L.,Lamiales,Tracheophyta,Plantae,Gratiola,Magnoliopsida,Plantaginaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_478,Paarbladig fonteinkruid,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Groenlandia densa (L.) Fourr.,Alismatales,Tracheophyta,Plantae,Groenlandia,Liliopsida,Potamogetonaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native,Near Threatened (NT)
INBO_RL_PLA_2006_VAL_479,Grote muggenorchis,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gymnadenia conopsea (L.) R.Br.,Asparagales,Tracheophyta,Plantae,Gymnadenia,Liliopsida,Orchidaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_48,Bosanemoon,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Anemone nemorosa L.,Ranunculales,Tracheophyta,Plantae,Anemone,Magnoliopsida,Ranunculaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_PLA_2006_VAL_480,Gebogen driehoeksvaren,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gymnocarpium dryopteris (L.) Newman,Polypodiales,Tracheophyta,Plantae,Gymnocarpium,Polypodiopsida,Cystopteridaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_481,Rechte driehoeksvaren,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gymnocarpium robertianum (Hoffm.) Newman,Polypodiales,Tracheophyta,Plantae,Gymnocarpium,Polypodiopsida,Cystopteridaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native,Met verdwijning bedreigd
INBO_RL_PLA_2006_VAL_482,Gipskruid,VanLanduyt_etal_2006,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Gypsophila muralis L.,Caryophyllales,Tracheophyta,Plantae,Psammophiliella,Magnoliopsida,Caryophyllaceae,,2006,VanLanduyt_etal_2006,Flanders,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native,Verdwenen uit Vlaanderen en het Brussels Gewest
